, where, what, value
741, GPU[1].SA[2].CU[0].SIMD2, busy_time, 0.000001004000
742, GPU[1].SA[2].CU[0].SIMD3, busy_time, 0.000001004000
743, GPU[1].SA[2].CU[1].SIMD0, busy_time, 0.000001004000
744, GPU[1].SA[2].CU[1].SIMD1, busy_time, 0.000001004000
745, GPU[1].SA[2].CU[1].SIMD2, busy_time, 0.000001004000
746, GPU[1].SA[2].CU[1].SIMD3, busy_time, 0.000001004000
747, GPU[1].SA[2].CU[2].SIMD0, busy_time, 0.000001004000
748, GPU[1].SA[2].CU[2].SIMD1, busy_time, 0.000001004000
749, GPU[1].SA[2].CU[2].SIMD2, busy_time, 0.000001004000
750, GPU[1].SA[2].CU[2].SIMD3, busy_time, 0.000001004000
751, GPU[1].SA[2].CU[3].SIMD0, busy_time, 0.000001004000
752, GPU[1].SA[2].CU[3].SIMD1, busy_time, 0.000001004000
753, GPU[1].SA[2].CU[3].SIMD2, busy_time, 0.000001004000
754, GPU[1].SA[2].CU[3].SIMD3, busy_time, 0.000001004000
755, GPU[1].SA[3].CU[0].SIMD0, busy_time, 0.000001004000
756, GPU[1].SA[3].CU[0].SIMD1, busy_time, 0.000001004000
757, GPU[1].SA[3].CU[0].SIMD2, busy_time, 0.000001004000
758, GPU[1].SA[3].CU[0].SIMD3, busy_time, 0.000001004000
759, GPU[1].SA[3].CU[1].SIMD0, busy_time, 0.000001004000
760, GPU[1].SA[3].CU[1].SIMD1, busy_time, 0.000001004000
761, GPU[1].SA[3].CU[1].SIMD2, busy_time, 0.000001004000
762, GPU[1].SA[3].CU[1].SIMD3, busy_time, 0.000001004000
763, GPU[1].SA[3].CU[2].SIMD0, busy_time, 0.000001004000
764, GPU[1].SA[3].CU[2].SIMD1, busy_time, 0.000001004000
765, GPU[1].SA[3].CU[2].SIMD2, busy_time, 0.000001004000
766, GPU[1].SA[3].CU[2].SIMD3, busy_time, 0.000001004000
767, GPU[1].SA[3].CU[3].SIMD0, busy_time, 0.000001004000
768, GPU[1].SA[3].CU[3].SIMD1, busy_time, 0.000001004000
769, GPU[1].SA[3].CU[3].SIMD2, busy_time, 0.000001004000
770, GPU[1].SA[3].CU[3].SIMD3, busy_time, 0.000001004000
771, GPU[1].SA[4].CU[0].SIMD0, busy_time, 0.000000000000
772, GPU[1].SA[4].CU[0].SIMD1, busy_time, 0.000000000000
773, GPU[1].SA[4].CU[0].SIMD2, busy_time, 0.000000000000
774, GPU[1].SA[4].CU[0].SIMD3, busy_time, 0.000000000000
775, GPU[1].SA[4].CU[1].SIMD0, busy_time, 0.000000000000
776, GPU[1].SA[4].CU[1].SIMD1, busy_time, 0.000000000000
777, GPU[1].SA[4].CU[1].SIMD2, busy_time, 0.000000000000
778, GPU[1].SA[4].CU[1].SIMD3, busy_time, 0.000000000000
779, GPU[1].SA[4].CU[2].SIMD0, busy_time, 0.000000000000
